Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi2g32240,0.137623559,0.833805265,0.110435868,0.665836915,0.175481592,0.995860336,-0.150674182,0.999968509,alpha/beta-Hydrolases superfamily protein
Bradi2g32250,-0.240980979,0.711062168,0.005728093,0.987609045,0.287337336,0.995860336,-0.001627705,0.999968509,regulatory components of ABA receptor 3
Bradi2g32260,0.231665049,0.498926414,0.269904847,0.117905145,0.158765754,0.995860336,-0.029992199,0.999968509,Plant protein 1589 of unknown function
Bradi2g32270,-0.170870315,0.814540307,-0.970044512,0.009715844,0.363402226,0.995860336,0.036266549,0.999968509,glycosyl hydrolase 9C2
Bradi2g32277,0.410621242,0.691563438,0.355379638,0.103984042,-0.364450258,0.995860336,0.011572128,0.999968509,Leucine-rich repeat (LRR) family protein
Bradi2g32290,0.087617944,0.919454466,0.254697693,0.193290326,0.037827905,0.995860336,-0.395456309,0.613330419,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi2g32300,0.513552749,0.041007313,0.175728216,0.41532069,0.082554113,0.995860336,-0.301755116,0.999968509,ATP binding microtubule motor family protein
Bradi2g32310,1.781949911,NA,-0.182612368,NA,NA,NA,NA,NA,response regulator 24
Bradi2g32410,3.398705043,NA,-1.666442089,NA,0.71568343,0.995860336,0.81798856,NA,NA
Bradi2g32510,-5.253577494,NA,0.576424275,NA,-0.217034374,0.995860336,-0.101861971,0.999968509,GDSL-like Lipase/Acylhydrolase superfamily protein
Bradi2g32520,-0.101833103,0.807322338,-0.256448514,0.176182236,-0.284427868,0.995860336,0.01514553,0.999968509,GDSL-like Lipase/Acylhydrolase superfamily protein
Bradi2g32530,-0.153743547,0.671598086,0.080788143,0.729448157,-0.09195602,0.995860336,0.17096797,0.999968509,Pyridine nucleotide-disulphide oxidoreductase family protein
Bradi2g32540,-0.450359202,0.297211995,-0.491205284,0.011151835,-0.090131001,0.995860336,0.059167664,0.999968509,GDSL-like Lipase/Acylhydrolase superfamily protein
Bradi2g32545,4.467768753,NA,0.673983069,NA,0.367642024,0.995860336,-0.997403634,NA,NA
Bradi2g32550,0.026237761,0.967225054,0.013152744,0.96734194,0.00916664,0.995860336,-0.110630995,0.999968509,nudix hydrolase homolog 15
Bradi2g32560,-1.651646257,0.415575012,0.018442418,NA,-1.044981711,0.981589263,0.048550475,0.999968509,RING/U-box superfamily protein
Bradi2g32570,0.292685565,0.356518486,0.16776188,0.294730733,0.089390511,0.995860336,-0.007124445,0.999968509,alpha-mannosidase 3
Bradi2g32577,-0.273596338,0.856953916,0.407814198,0.362094474,-0.780115553,0.995860336,-0.248310069,0.999968509,Arabidopsis thaliana gibberellin 2-oxidase 1
Bradi2g32582,-1.567616857,0.515092664,-0.384706088,NA,-0.389463725,0.995860336,-0.347088202,0.999968509,NA
Bradi2g32584,1.42266227,0.49567169,0.439453249,NA,-0.195398228,0.995860336,-0.449545102,0.999968509,NA
Bradi2g32587,-0.48023742,0.821643528,-0.995647585,NA,-0.684441243,0.995860336,0.075906837,0.999968509,CBL-interacting protein kinase 20
Bradi2g32600,0.352905914,0.032900354,0.104552316,0.5790153,0.167563426,0.995860336,-0.04952225,0.999968509,Mitochondrial substrate carrier family protein
Bradi2g32607,0.057081045,0.909640521,-0.032435953,0.885188375,-0.033537946,0.995860336,-0.097965362,0.999968509,Protein kinase superfamily protein
Bradi2g32613,-0.793207779,NA,-0.076023059,NA,0.544839431,0.995860336,-0.214739831,NA,NA
Bradi2g32620,0.131279655,0.740958418,0.063073006,0.814174025,-0.069696891,0.995860336,-0.082069318,0.999968509,GSK3/SHAGGY-like protein kinase 1
Bradi2g32623,-0.569190911,NA,0.275888722,NA,-0.155451485,0.995860336,1.311905705,NA,NA
Bradi2g32627,-0.846015329,0.441506591,-0.130306921,0.849893635,-0.021908527,0.996458211,0.83946274,0.894179873,RING/FYVE/PHD zinc finger superfamily protein
Bradi2g32640,0.363332993,0.177315801,0.434641004,0.097730625,0.43822903,0.797933747,-0.218956562,0.980156254,ribosomal protein large subunit 16A
Bradi2g32660,-0.161507541,0.921515151,-0.022118076,0.980712283,-0.358350848,0.995860336,-0.626663756,0.984178381,Pentatricopeptide repeat (PPR) superfamily protein
Bradi2g32670,-0.134643852,0.839977889,-0.07577558,0.80971961,-0.099688233,0.995860336,-0.186006498,0.999968509,Plant protein of unknown function (DUF641)
Bradi2g32705,-1.821496875,0.425764137,-0.379900965,0.719358666,-0.472587182,0.995860336,-0.100312478,0.999968509,NA
Bradi2g32722,1.130345573,NA,NA,NA,NA,NA,NA,NA,NA
Bradi2g32740,NA,NA,NA,NA,NA,NA,NA,NA,FAR1-related sequence 5
Bradi2g32757,-0.416990934,0.742046101,0.865302828,NA,3.142247344,0.60873603,-2.174975561,NA,replicon protein A2
Bradi2g32775,-0.790043094,0.53074894,-0.00109207,0.998993602,0.346841128,0.995860336,-0.212361432,0.999968509,NA
Bradi2g32792,0.859890683,0.788100128,0.212014458,NA,1.009432157,0.995860336,-0.614592786,NA,GATA transcription factor 10
Bradi2g32810,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi2g32833,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi2g32856,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi2g32880,0.147844162,0.810990868,-0.196917061,0.529333763,0.06313344,0.995860336,-0.375913247,0.999968509,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Bradi2g32885,1.665483846,NA,0.644431932,NA,-2.117967438,0.995860336,0.880628684,NA,NA
Bradi2g32890,-0.837900989,0.377616547,-0.257820761,0.601829416,-0.128867738,0.995860336,0.203177659,0.999968509,NOD26-like intrinsic protein 1;2
Bradi2g32900,-0.751770586,0.267257389,-0.210271798,0.41573469,0.040254236,0.995860336,-0.067556406,0.999968509,light-regulated zinc finger protein 1
Bradi2g32905,NA,NA,-0.135568707,NA,NA,NA,-2.031791235,NA,NA
Bradi2g32906,-0.058512919,NA,-2.032140209,NA,0.446455932,0.995860336,-1.560333026,NA,NA
Bradi2g32907,-0.793207779,NA,-1.933285426,NA,1.124465297,0.995860336,-1.289050708,NA,NA
Bradi2g32908,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi2g32910,-0.560044752,0.663564936,0.208764606,0.771490405,-0.593097184,0.995860336,-0.888013476,0.934498338,K-box region and MADS-box transcription factor family protein 
Bradi2g32920,-1.747830556,NA,-0.558915547,NA,-1.762060421,0.995860336,-0.507377328,NA,NAD-dependent epimerase/dehydratase family protein
Bradi2g32930,0.19016067,0.542522231,0.287555617,0.203571547,0.251304709,0.993461049,-0.074217739,0.999968509,Acyl-CoA N-acyltransferases (NAT) superfamily protein
Bradi2g32940,-0.076427338,0.978224022,-0.03113629,0.970381855,-0.140689807,0.995860336,-0.02170061,0.999968509,ralf-like 33
Bradi2g32950,-0.797622815,0.685415362,-0.085091701,0.876387586,0.084702469,0.995860336,0.324722927,0.999968509,Polyketide cyclase/dehydrase and lipid transport superfamily protein
Bradi2g32957,-0.766926603,0.358786008,-0.210289926,0.565152599,0.481704241,0.961425976,0.311813743,0.999968509,Polyketide cyclase/dehydrase and lipid transport superfamily protein
Bradi2g32969,0.472653085,0.61210629,-0.007058937,0.991567036,-0.981661269,0.991217294,0.323631028,0.999968509,NA
Bradi2g32981,NA,NA,-0.135568707,NA,NA,NA,NA,NA,NA
Bradi2g32990,-0.793207779,NA,NA,NA,NA,NA,NA,NA,NA
Bradi2g33000,-0.047716895,0.941539314,-0.254287217,0.266463609,0.614726888,0.818741561,0.237211537,0.999968509,NA
Bradi2g33011,0.058227732,0.869346806,0.29438512,0.320883613,0.176252917,0.995860336,-0.027866511,0.999968509,Uncharacterised protein family SERF
Bradi2g33020,0.336991354,0.292239707,0.087423951,0.591754893,0.058330681,0.995860336,-0.056069943,0.999968509,Sec20 family protein
Bradi2g33030,0.017135408,0.987639842,-0.290769979,0.360554952,0.094570463,0.995860336,0.187482566,0.999968509,Sec20 family protein
Bradi2g33037,0.116268694,0.728879295,0.180283976,0.466339191,-0.136638952,0.995860336,0.262406271,0.979089553,Protein kinase family protein
Bradi2g33050,-0.547345107,0.263097011,0.007650872,0.980855682,-0.185973654,0.995860336,-0.009327036,0.999968509,"cytochrome P450, family 90, subfamily D, polypeptide 1"
Bradi2g33055,-0.548752834,0.55039113,-0.27775732,0.516485842,-0.33216635,0.995860336,0.152521483,0.999968509,NA
Bradi2g33060,-0.542303922,0.341403402,-0.620792639,0.059497165,-0.05680549,0.995860336,-0.018157186,0.999968509,prenylated RAB acceptor 1.F4
Bradi2g33070,-0.199247858,0.569910168,0.078685534,0.663840251,0.08991211,0.995860336,-0.104305934,0.999968509,atypical CYS  HIS rich thioredoxin 2
Bradi2g33080,1.130345573,NA,-2.090603701,NA,0.257406708,0.995860336,1.306777198,NA,Pectin lyase-like superfamily protein
Bradi2g33090,0.42356242,0.137061197,0.082833341,0.69996081,0.077736465,0.995860336,0.087742755,0.999968509,Galactosyltransferase family protein
Bradi2g33095,-0.275983287,0.855671012,-1.053580517,0.081765841,0.09761934,0.995860336,0.073250151,0.999968509,NA
Bradi2g33100,-0.951511078,0.001654136,-0.623001942,0.003831099,-0.495346146,0.993077658,0.161474646,0.999968509,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
Bradi2g33105,-0.088796469,0.965633541,0.48543525,NA,-0.303674355,0.995860336,-0.654308172,0.984178381,NA
Bradi2g33110,-0.273465017,0.47289085,-0.076642698,0.742039297,0.207184491,0.995860336,0.083885006,0.999968509,zinc transporter 4 precursor
Bradi2g33123,0.169340243,0.886628409,0.231402401,0.682237666,0.227242021,0.995860336,-0.278259796,0.999968509,NA
Bradi2g33136,NA,NA,1.466364417,NA,-1.67350261,0.995860336,0.175566498,NA,DNA binding
Bradi2g33150,-0.5620129,0.868344641,0.110062692,0.86323827,-1.234398596,0.927636968,-0.363285939,0.999968509,calmodulin-binding family protein
Bradi2g33160,-0.162463827,0.881103403,-0.319026072,0.45984908,-0.549503837,0.818388237,0.116431684,0.999968509,RmlC-like cupins superfamily protein
Bradi2g33165,-0.313861275,0.843958537,-0.387726946,0.346796577,-0.469335467,0.923547239,0.238892731,0.999968509,glycerol-3-phosphate acyltransferase 3
Bradi2g33167,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi2g33170,-5.459761156,0.015535908,-1.379950988,0.141725009,0.078714544,0.995860336,0.180917609,0.999968509,Late Embryogenesis Abundant 4-5
Bradi2g33180,-0.049167251,0.911741989,0.286537881,0.140925786,0.164130469,0.995860336,0.174056005,0.996657027,membrane bound O-acyl transferase (MBOAT) family protein
Bradi2g33191,-0.256474287,0.878780718,-0.318912809,0.605491074,-0.22092718,0.995860336,-0.185748324,0.999968509,NA
Bradi2g33200,-0.344568437,0.707643862,-0.143601838,0.648639382,0.002092964,0.99943406,-0.192396278,0.999968509,N-MYC downregulated-like 2
Bradi2g33205,-0.252335231,0.746647979,0.326280902,0.257959988,0.10887602,0.995860336,0.132040651,0.999968509,NA
Bradi2g33210,0.392423326,0.529416967,-0.173793921,0.660566325,0.262876483,0.995860336,0.045016203,0.999968509,multidrug resistance-associated protein 6
Bradi2g33230,0.02431126,0.957979363,0.200275209,0.226547671,-0.082592559,0.995860336,-0.032739826,0.999968509,histone mono-ubiquitination 2
Bradi2g33242,NA,NA,NA,NA,-1.75468197,0.995860336,NA,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi2g33250,-0.202334537,NA,-0.497939324,NA,0.428331988,0.995860336,0.841459536,NA,NA
Bradi2g33260,-1.072241162,0.308566219,-0.840107206,0.03567779,-0.344699109,0.984027338,0.181306728,0.999968509,Calcium-binding EF-hand family protein
Bradi2g33263,-0.043669015,0.985285067,-0.404083596,0.505583695,0.214893542,0.995860336,-0.139098008,0.999968509,GTP-binding protein Obg/CgtA
Bradi2g33266,NA,NA,NA,NA,-1.75468197,0.995860336,-1.289050708,NA,NA
Bradi2g33270,-0.328235993,0.729591152,-0.852770065,0.000554272,-0.144905242,0.995860336,0.170371409,0.999968509,CCCH-type zinc finger family protein
Bradi2g33275,-0.435551882,0.774552941,0.329905904,0.641575286,-0.046208392,0.995860336,0.055634167,0.999968509,NA
Bradi2g33277,0.975212796,NA,-0.505412814,NA,-0.518665254,0.995860336,-0.616527703,NA,NA
Bradi2g33280,-0.555850992,NA,-0.700435382,NA,0.235257697,0.995860336,-0.459017696,0.899686775,NA
Bradi2g33290,-2.224545053,0.492249193,-0.185434017,NA,0.541718066,0.995860336,-0.461304183,0.999968509,phosphofructokinase 3
Bradi2g33300,0.326378762,0.283489777,0.198001104,0.292074462,0.205032016,0.995860336,-0.089720413,0.999968509,Actin-like ATPase superfamily protein
Bradi2g33307,-0.396667199,0.747441638,-0.647390382,0.409230494,-0.568321458,0.995860336,0.376531583,0.999968509,NAC domain containing protein 75
Bradi2g33312,-0.27713769,0.876938359,-0.190302265,0.735579026,-0.307009978,0.995860336,0.274879208,0.999968509,NA
Bradi2g33317,-0.277364563,0.590485321,0.058041626,0.903124697,0.604340087,0.891436753,-0.673960661,0.283051025,"HAD superfamily, subfamily IIIB acid phosphatase "
Bradi2g33323,-0.18533566,0.966302088,-0.849754782,NA,-0.44753698,0.995860336,0.164868114,NA,NA
Bradi2g33330,-0.04465475,0.938927131,-0.227820626,0.38839561,0.077561462,0.995860336,-0.159765468,0.999968509,Protein of unknown function (DUF594)
Bradi2g33340,-0.130463009,0.771910685,-0.610122172,0.025325796,-0.195292735,0.995860336,-0.043586332,0.999968509,Leucine-rich repeat (LRR) family protein
Bradi2g33350,-0.276091043,0.315249733,-0.417865448,0.021052603,-0.256641217,0.86052948,-0.10760714,0.999968509,NA
Bradi2g33360,-0.109640188,0.821643528,0.234150806,0.532492891,0.13538794,0.995860336,0.187795692,0.920834634,DERLIN-1
Bradi2g33370,0.051168762,0.915759985,-0.141949426,0.486290107,0.422227217,0.995860336,0.166002122,0.999968509,IQ-domain 26
Bradi2g33375,-0.064069285,0.915463275,-0.017196471,0.958297565,0.120408241,0.995860336,0.075864122,0.999968509,NA
Bradi2g33380,-0.370276291,0.412561393,-0.135595892,0.591388703,-0.082615703,0.995860336,-0.093933374,0.999968509,hexokinase 2
Bradi2g33390,0.140476188,0.528051564,0.372664166,0.110968859,0.284896369,0.882726994,-0.060519145,0.999968509,20S proteasome beta subunit PBB2
Bradi2g33399,-0.526436541,0.452164441,-0.45131781,0.247016166,-0.021195605,0.995860336,0.347526925,0.960017313,NA
Bradi2g33409,-0.066993496,0.972867625,0.01031452,0.988844286,-0.061780083,0.995860336,-0.028347175,0.999968509,UB-like protease 1A
Bradi2g33417,-0.437293507,0.63933872,-0.179356515,0.6114222,0.057917255,0.995860336,0.939049776,0.768816384,phytochrome-associated protein 1
Bradi2g33423,-4.294144472,NA,0.536299262,NA,-0.015112754,0.999555887,1.470378499,NA,NA
Bradi2g33429,0.484763528,0.789325866,0.107810456,0.849604568,0.325949922,0.995860336,-0.238130626,0.999968509,NA
Bradi2g33437,-0.083809183,0.931830754,-0.808076758,4.38E-05,-0.74008559,0.192872269,-0.536447083,0.707350426,Pectin lyase-like superfamily protein
Bradi2g33450,-0.311825132,0.910619291,0.607804312,0.218374304,-1.005307529,0.995860336,-0.16478796,0.999968509,NADP-malic enzyme 3
Bradi2g33454,-2.25535328,NA,1.382174734,NA,3.522242961,0.995860336,-0.778093872,NA,NA
Bradi2g33456,1.130345573,NA,1.241087849,NA,0.295788344,0.995860336,0.029198307,NA,AGAMOUS-like 14
Bradi2g33460,0.042375664,0.955272405,0.014692483,0.962006583,0.035490941,0.995860336,0.372314758,0.565378184,HPT phosphotransmitter 4
Bradi2g33470,-0.062929848,0.945799277,0.027078396,0.931235581,0.140596981,0.995860336,-0.208190079,0.999968509,NA
Bradi2g33475,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi2g33480,-0.667562633,0.092095338,-0.037518949,0.903738369,-0.509969952,0.898806474,0.171550037,0.999968509,actin binding protein family
Bradi2g33487,0.111999651,0.784702614,-0.158998463,0.473639648,-0.151270835,0.995860336,0.10671323,0.999968509,NA
Bradi2g33500,-0.732396271,0.254966011,0.13213634,0.634474949,-0.430625526,0.868195036,-0.129984738,0.999968509,Lactoylglutathione lyase / glyoxalase I family protein
Bradi2g33508,1.156625155,NA,-0.756485765,NA,0.128584082,0.995860336,0.454452293,NA,NA
Bradi2g33517,-0.091902237,0.963272892,0.29759745,0.6351931,-0.309858758,0.995860336,0.099809686,0.999968509,Seven transmembrane MLO family protein
Bradi2g33530,0.117815367,0.863194991,0.190628216,0.331131038,-0.044746102,0.995860336,0.241895279,0.794128815,"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein"
Bradi2g33540,0.058442104,0.9692691,0.645584961,0.190649851,-0.534906408,0.995860336,0.165760729,0.999968509,WRKY DNA-binding protein 50
Bradi2g33545,-0.202389438,0.910399693,0.368738873,0.625198911,-0.913837708,0.995860336,-1.546107163,NA,NA
Bradi2g33550,0.124161616,0.788574719,0.036927937,0.867866842,-0.113312399,0.995860336,0.10155195,0.999968509,NA
Bradi2g33560,-0.062946642,0.861168614,0.1719099,0.257959988,0.075257061,0.995860336,0.132430505,0.999968509,Protein of unknown function (DUF1664)
Bradi2g33570,0.0853056,0.921450755,-0.226931324,0.55959933,0.005159947,0.997917295,0.000763326,0.999968509,F-box family protein
Bradi2g33580,0.178370505,0.515001331,0.33595163,0.025138149,0.134578812,0.995860336,0.082356952,0.999968509,high mobility group
Bradi2g33590,-0.152176266,0.899961061,0.298245752,0.225409097,-0.146372882,0.995860336,0.250903654,0.999968509,Ribosomal protein L18ae family
Bradi2g33595,-0.904630937,NA,-0.634085006,NA,0.071166785,0.995860336,-0.149318936,NA,NA
Bradi2g33600,-0.074042541,0.821135579,0.061553924,0.733513126,-0.033129267,0.995860336,0.119925494,0.999968509,ubiquiting-conjugating enzyme 2
Bradi2g33610,0.045620369,0.951906621,0.154836417,0.517118817,-0.104244263,0.995860336,-0.185616941,0.999968509,Hypoxanthine-guanine phosphoribosyltransferase
Bradi2g33620,0.085439739,0.878923579,0.122483926,0.562667314,0.09271236,0.995860336,-0.199079121,0.999968509,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi2g33630,-0.070705706,0.911941077,-0.104169001,0.623126752,0.039262441,0.995860336,-0.214585102,0.993216428,NA
Bradi2g33640,NA,NA,0.508708956,NA,NA,NA,NA,NA,Cation/hydrogen exchanger family protein
Bradi2g33650,NA,NA,NA,NA,NA,NA,NA,NA,response regulator 2
Bradi2g33657,0.740187159,0.168656362,0.242192969,0.336663366,-0.070738252,0.995860336,-0.139402765,0.999968509,NA
Bradi2g33660,0.265056513,0.91260522,-1.310148979,NA,-0.289097734,0.995860336,0.380810104,0.999968509,NA
Bradi2g33663,-0.002486887,0.999582667,-0.687243184,NA,-0.62483858,0.995860336,0.502708792,0.996657027,NA
Bradi2g33670,-0.793207779,NA,-0.372423914,NA,1.808985487,0.995860336,-0.58721114,NA,"cytochrome P450, family 96, subfamily A, polypeptide 8"
Bradi2g33676,0.265236987,0.168211781,0.017776037,0.959407688,-0.101641003,0.995860336,0.039584635,0.999968509,heat shock protein 91
Bradi2g33682,0.133889577,0.651012496,0.206628887,0.324322505,-0.213338934,0.995860336,0.102998909,0.999968509,heat shock protein 91
Bradi2g33686,-0.676470846,0.660420441,0.339129775,0.508828403,-1.082450746,0.72690637,0.492745427,0.950407585,Terpenoid cyclases/Protein prenyltransferases superfamily protein
Bradi2g33690,-0.214956528,0.764347568,0.541282813,0.127044108,0.444332415,0.923547239,0.023247423,0.999968509,NA
Bradi2g33774,-0.007118231,0.989709702,-0.361991362,0.111556828,-0.049006485,0.995860336,-0.121690712,0.999968509,NA
Bradi2g33858,-0.034557784,0.974593313,0.020303654,0.963961095,-0.159186304,0.995860336,-0.257036465,0.999968509,NA
Bradi2g33872,0.570878261,NA,1.161464137,NA,0.977893156,0.995860336,-0.613053149,NA,NA
Bradi2g33886,1.385631874,NA,-0.042678176,NA,0.545774467,0.995860336,-0.610686098,NA,NA
Bradi2g33900,-0.016274199,0.978917466,-0.334118779,0.092811999,-0.183736497,0.995860336,-0.32497354,0.784541886,Protein of unknown function (DUF581)
Bradi2g33920,0.365100184,0.278119447,0.507935693,0.013210959,0.228728151,0.993288321,-0.121678227,0.999968509,MAR binding filament-like protein 1
Bradi2g33925,1.82323503,NA,-0.442381829,NA,0.28470198,0.995860336,0.198130872,NA,NA
