Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi3g36200,0.385452032,0.62178768,-0.047234003,0.933543543,0.041811796,0.958838999,-0.199590881,0.361511817,Chaperonin-like RbcX protein
Bradi3g36210,0.210006206,0.932656044,NA,NA,0.78998963,0.57125875,NA,NA,glycosyl hydrolase 9B8
Bradi3g36217,0.380269416,0.720386704,0.441333018,0.246521777,0.700781441,0.148889994,-0.458321033,0.015181069,DNAse I-like superfamily protein
Bradi3g36240,0.020201665,0.989649169,-0.011580345,0.940813454,-1.016392866,2.13E-18,0.067554718,0.913869873,annexin 5
Bradi3g36250,-0.392417216,0.583779937,-0.640952993,1.87E-05,0.162247665,0.491049295,-0.048850161,0.831056889,NA
Bradi3g36260,0.034059211,0.987635949,0.911486691,0.108333443,0.494576321,0.681029782,0.198775484,0.687174547,Homeodomain-like superfamily protein
Bradi3g36270,0.080022592,0.808573976,0.139449965,0.375761953,0.131998823,0.35726071,0.154884049,0.156538733,Protein of unknown function (DUF1712)
Bradi3g36277,-0.062962496,0.961582076,-0.34214706,0.285806891,0.242653031,0.478360148,-0.057941541,0.780962745,DNA repair protein Rad4 family
Bradi3g36290,NA,NA,0.636902259,0.592155245,NA,NA,-2.6773383,7.39E-06,receptor-like kinase 1
Bradi3g36310,-0.227811562,0.860827125,-0.387062145,0.266503933,0.097627546,0.908696995,-0.194048059,0.410117177,NA
Bradi3g36320,0.023657106,0.96939644,-0.029203624,0.859654661,0.187910034,0.580930978,-0.014779922,0.912764449,ALWAYS EARLY 4
Bradi3g36325,0.347174476,0.604508147,0.204795397,0.441164208,0.114503313,0.83324896,0.430579021,0.092881724,NA
Bradi3g36330,-1.431427515,0.620367137,-1.194072066,0.024747913,0.056021388,0.932776785,-0.26363511,0.604169922,"cytochrome P450, family 71, subfamily A, polypeptide 20"
Bradi3g36341,0.055016693,0.982180518,-1.092360498,0.00094187,-0.549349218,0.339942188,-0.391818419,0.004383917,"cytochrome P450, family 71, subfamily B, polypeptide 34"
Bradi3g36347,NA,NA,NA,NA,NA,NA,-1.48184127,0.030324947,"cytochrome P450, family 71, subfamily A, polypeptide 25"
Bradi3g36357,0.167595839,0.906486073,-0.274408371,0.347220707,-0.007745403,0.992704211,0.186684596,0.433590623,RNI-like superfamily protein
Bradi3g36370,1.000670609,0.037859672,0.015828524,0.980282787,-1.446041623,4.11E-05,-0.265537501,0.312923267,myb domain protein 43
Bradi3g36380,0.016591176,0.97430117,-0.044116012,0.832632491,0.167245927,0.472925417,0.118695471,0.442416041,jasmonate-zim-domain protein 3
Bradi3g36390,-0.336229987,0.012128516,-0.247166947,0.180163647,-0.263989212,0.048841214,-0.58452649,5.03E-06,high mobility group A
Bradi3g36397,0.07785809,0.812652553,0.342569899,0.015796077,0.365724703,0.000947276,0.290717464,0.037630754,phosphatidylinositol-4-phosphate 5-kinase family protein
Bradi3g36402,1.542140807,0.477587615,NA,NA,NA,NA,NA,NA,Ribonuclease H-like superfamily protein
Bradi3g36407,-0.068158169,0.920642515,-0.363209874,0.015232485,-0.312684659,0.402295416,-0.131870519,0.57729819,NA
Bradi3g36420,0.075560945,0.758595326,-0.009330851,0.94938341,0.149143264,0.719732751,0.083953115,0.571153885,RAN GTPase activating protein 1
Bradi3g36430,-0.410988346,0.487824316,-0.555787893,0.0303704,0.187950404,0.629101159,-1.455678904,5.07E-21,"cytochrome P450, family 735, subfamily A, polypeptide 1"
Bradi3g36437,0.107384376,0.717703572,0.116814479,0.390856141,0.148053112,0.239092296,0.128636181,0.102580726,NA
Bradi3g36450,0.126960345,0.657286855,-0.004739415,0.979856594,-0.043423388,0.879235734,-0.144824354,0.112244782,NA
Bradi3g36460,-0.024415451,0.969468635,-0.04747137,0.662506975,-0.163520345,0.474815433,-0.056837904,0.426753232,Rad23 UV excision repair protein family
Bradi3g36465,-1.864829957,0.079041738,-0.328250767,0.749764974,-1.544206556,0.154231364,1.246248836,0.022200038,chromatin remodeling 1
Bradi3g36470,0.188408564,0.878015448,-0.284142351,0.574948596,0.311783106,0.60163694,-0.188710738,0.589164567,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi3g36480,0.076226081,0.709763895,0.076778621,0.63049611,-0.009009407,0.989529488,-0.228989374,0.161118518,general regulatory factor 7
Bradi3g36484,0.002274982,0.999127216,0.16592054,0.690141568,-0.571525979,0.573938988,0.166983361,0.579190558,NA
Bradi3g36487,0.207512942,0.322391599,-0.04707991,0.782261967,0.103058209,0.843071718,-0.35674074,0.000576408,Regulator of chromosome condensation (RCC1) family protein
Bradi3g36500,0.127107646,0.744632311,0.047243919,0.77765909,0.032143526,0.93131612,-0.388579176,0.121288713,agenet domain-containing protein / bromo-adjacent homology (BAH) domain-containing protein
Bradi3g36507,-0.755909764,0.530490843,0.005952974,0.995837777,-0.44942016,0.709778857,-0.589437327,0.135374888,Copper transport protein family
Bradi3g36510,0.788320165,0.165398917,0.419620308,0.403525063,0.505712682,0.417788306,0.010951079,0.987809238,formin homology 1
Bradi3g36520,0.107344326,0.725708392,0.191900711,0.115508989,0.341676837,0.57125875,0.257907646,0.003280311,2-oxoacid dehydrogenases acyltransferase family protein
Bradi3g36530,0.024976357,0.96198476,-0.039256106,0.789153505,0.048003538,0.943451677,-0.041065043,0.720776902,NA
Bradi3g36540,-0.044236189,0.91443671,0.011481072,0.972592394,-0.522211694,0.292435994,-1.315421633,1.43E-07,alpha/beta-Hydrolases superfamily protein
Bradi3g36541,0.025207505,0.968525879,-0.637803602,4.15E-10,-0.332926858,0.323830817,0.027981648,0.930934345,NA
Bradi3g36542,-0.060427281,0.873744991,-0.69006305,1.64E-16,-0.206808218,0.549377498,-0.023293502,0.957903117,NA
Bradi3g36544,0.130567196,0.878438404,-0.202041546,0.502012969,0.324385342,0.571657291,-0.155351303,0.466422784,NA
Bradi3g36546,NA,NA,NA,NA,NA,NA,0.306285194,0.753159118,F-box/RNI-like superfamily protein
Bradi3g36550,0.44300676,0.611816471,-0.286164344,0.328617634,0.351510448,0.664925974,0.776603929,2.38E-06,NA
Bradi3g36560,1.324199647,0.352373156,-0.252966364,0.68537804,-0.721603979,0.248394851,0.237720269,0.739126367,2Fe-2S ferredoxin-like superfamily protein
Bradi3g36570,-0.393682906,0.808547463,-1.241175091,0.022265486,1.840350608,0.172081048,1.452607321,0.022030453,NA
Bradi3g36577,-0.204652394,0.138907712,-0.266108788,0.015012217,-0.479466672,0.05644444,-0.571089255,0.000524451,cofactor assembly of complex C
Bradi3g36600,0.080000081,0.899218717,-0.179392763,0.432766908,-0.261552609,0.275509004,-0.141091306,0.466709168,Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
Bradi3g36610,-0.269476798,0.64920957,-0.38236832,0.018472168,-0.206636039,0.615956156,-0.376348872,0.005549255,basic helix-loop-helix 32
Bradi3g36620,0.31078053,0.539912979,0.043623876,0.908605367,-0.109378449,0.849187917,-0.012588825,0.944936731,Galactose oxidase/kelch repeat superfamily protein
Bradi3g36630,-0.194904608,0.619690417,0.073745579,0.469326963,-0.050518562,0.885171168,0.095739479,0.258893518,Uncharacterized protein family (UPF0016)
Bradi3g36635,1.282242089,0.307476427,0.125891417,0.867636795,-0.364538675,0.777831053,0.60251299,0.126414609,NA
Bradi3g36640,-0.349048607,0.133308895,0.217452096,0.137445736,0.030523554,0.958838999,0.297137645,0.003344225,NA
Bradi3g36650,-0.140430172,0.939548238,-0.193731286,0.736264792,-0.198206474,0.811358627,0.031079087,0.945429432,Arabinanase/levansucrase/invertase
Bradi3g36660,0.147042088,0.923258361,0.248892053,0.607623285,0.436392772,0.446834951,0.702284044,0.004643506,myb domain protein 106
Bradi3g36670,-1.436208591,1.32E-08,-0.176040917,0.733319979,-0.132532122,0.800499249,0.437143152,0.192947529,NAC domain containing protein 46
Bradi3g36680,-0.246502945,0.64071459,-0.894812544,0.002582004,-0.410368689,0.469278323,-0.045828559,0.889646718,"cytochrome P450, family 71, subfamily B, polypeptide 34"
Bradi3g36690,-0.443420077,0.154406151,-0.660803744,3.89E-06,-0.398125216,0.268708502,-0.207762962,0.371916032,Protein of unknown function (DUF962)
Bradi3g36697,-0.16961935,0.503680728,0.020105194,0.923387694,0.414784243,0.205146643,0.198169164,0.490343865,Nucleotide-diphospho-sugar transferases superfamily protein
Bradi3g36710,-0.541598104,0.225349544,-0.531723188,0.015876962,0.005423766,0.993451747,-0.310104097,0.194826097,Homeodomain-like superfamily protein
Bradi3g36725,-0.021856931,0.963436693,-0.021885446,0.932939361,-0.302199136,0.161807612,-0.792884301,1.25E-06,NA
Bradi3g36750,-0.140705644,0.870623928,-0.022781471,0.942506692,0.167153685,0.627214272,0.220531249,0.214940176,Biotin/lipoate A/B protein ligase family
Bradi3g36760,0.063297767,0.983652175,-1.631348955,0.09748004,-1.746036623,0.05091714,0.581004761,0.292301729,light-harvesting chlorophyll-protein complex I subunit A4
Bradi3g36770,0.076084235,0.858967254,0.109535502,0.497613291,0.144011862,0.590867547,0.159110232,0.115197619,polypyrimidine tract-binding protein 1
Bradi3g36780,-0.212971245,0.833941331,-0.220117638,0.438140435,-0.245551165,0.681094507,-1.315389001,0.000650844,wall associated kinase 5
Bradi3g36797,-0.128728475,0.856224064,0.086646749,0.713866201,0.114841276,0.911950144,0.081360065,0.835491865,Leucine-rich repeat protein kinase family protein
Bradi3g36808,-0.346837433,0.452582409,-0.028261467,0.924828097,0.059001115,0.906520469,-0.018058216,0.938987504,NA
Bradi3g36820,-0.210096652,0.817406441,-0.363377279,0.195500402,-0.328169999,0.410683508,-0.206596571,0.37525217,ARIA-interacting double AP2 domain protein
Bradi3g36830,0.872768875,0.685771777,0.448292751,0.546073043,0.111686355,0.931716591,0.264669539,0.497423806,"Protein of unknown function, DUF593"
Bradi3g36840,0.03479642,0.960133565,0.202127502,0.152263877,0.247473933,0.353939194,0.274681236,0.006020989,Calcium-binding EF-hand family protein
Bradi3g36851,-0.056716889,0.953751704,-0.304193939,0.069867618,-0.438298006,0.148425303,-0.241283824,0.047441203,NA
Bradi3g36860,0.115413808,0.776254318,-0.4154422,0.17757997,0.028913218,0.943632411,-0.829891039,7.29E-11,hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase
Bradi3g36867,-0.204812387,0.924221807,-0.585535513,0.374934801,-0.375920169,0.75358436,0.266662849,0.610885223,RNA recognition motif (RRM)-containing protein
Bradi3g36880,0.556854613,0.012726365,-0.030241055,0.959944032,-0.102294371,0.759191208,-1.955190146,1.73E-13,chorismate mutase 2
Bradi3g36883,NA,NA,NA,NA,NA,NA,-0.797822066,0.488989394,NA
Bradi3g36887,-0.649901849,3.37E-07,-0.511113916,0.0046843,-1.303148637,5.40E-05,-0.348394455,0.015263296,cinnamoyl coa reductase 1
Bradi3g36900,-0.238119638,0.399175787,-0.168116236,0.388847498,-0.186276587,0.544689994,-0.114398478,0.395398439,"Cytochrome c oxidase, subunit Vib family protein"
Bradi3g36906,-1.162824081,0.012837409,-1.037387926,3.06E-12,-0.505468505,0.486742955,-1.119766268,9.32E-05,NA
Bradi3g36912,-0.174256639,0.751731891,0.129594686,0.802578455,-0.86418236,0.312872242,-0.896590008,4.44E-42,SOS3-interacting protein 3
Bradi3g36920,0.115889342,0.896005587,0.374384121,0.046056037,0.111117518,0.838466149,0.23675273,0.119042603,fatty acid desaturase 6
Bradi3g36930,-0.694749634,0.11742342,-0.334965644,0.240974426,-1.257536475,0.001047881,-0.704651646,5.78E-06,aldehyde dehydrogenase 11A3
Bradi3g36940,-0.1802187,0.704339766,0.06473418,0.680988287,-0.260059192,0.477810731,-0.261222728,0.216090182,stromal cell-derived factor 2-like protein precursor
Bradi3g36950,-0.002689278,0.995227567,-0.226788871,0.179712909,-0.429268184,0.067329905,-0.568076631,6.00E-12,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
Bradi3g36960,-0.639822497,0.350262529,-0.085796335,0.861768767,0.612234933,0.066949638,0.69735279,0.002672028,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
Bradi3g36970,0.758772683,0.056272205,-0.294923254,0.402984225,-0.372705168,0.470832747,-0.249965795,0.227142769,temperature-induced lipocalin
Bradi3g36980,0.17286114,0.813000018,0.032954239,0.931726034,0.15502494,0.889312353,-0.131078549,0.623556544,Mitochondrial glycoprotein family protein
Bradi3g36986,-0.048959459,0.932273491,-0.270332665,0.139062241,-0.09424889,0.896839336,-0.589940498,1.75E-05,NA
Bradi3g37000,0.180704236,0.526223775,0.178910201,0.152263877,0.186595986,0.24534024,0.206995133,0.046757,Domain of unknown function (DUF298)
Bradi3g37010,0.040080728,0.92417487,0.337421182,7.18E-06,0.220854562,0.205316853,0.318805612,0.000709395,Protein of unknown function (DUF1336)
Bradi3g37020,-0.118834897,0.700939905,0.337973637,0.001414857,0.255554001,0.054475582,0.413306642,2.89E-05,phosphofructokinase 5
Bradi3g37030,0.397894566,0.570838747,0.944568197,2.33E-07,0.655956262,0.283425539,0.127653403,0.624357245,Exostosin family protein
Bradi3g37040,0.881613846,0.811022004,NA,NA,-0.789468542,0.465395141,NA,NA,homeobox protein 30
Bradi3g37043,NA,NA,-1.020119261,0.112342477,1.405894369,0.011201299,NA,NA,mini zinc finger 2
Bradi3g37060,0.062105847,0.914980165,-0.154094928,0.335419423,-0.080218935,0.830850229,-0.183297567,0.229884328,Ribosomal protein L34e superfamily protein
Bradi3g37067,-0.101520449,0.976866158,0.192170447,0.825694368,NA,NA,0.402851745,0.511661655,NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
Bradi3g37073,-0.065205688,0.990026858,0.421469399,0.706858863,0.433672314,0.698708462,0.948135086,0.071175633,NA
Bradi3g37080,0.404565294,0.668707736,0.400078651,0.055198394,0.230502012,0.662001112,0.083006413,0.726305923,CAAX amino terminal protease family protein
Bradi3g37100,0.305320899,0.941954972,-0.224764955,0.812447631,0.307676967,0.810544456,1.153961701,0.071081,A20/AN1-like zinc finger family protein
Bradi3g37110,-0.136152115,0.801993627,0.123478272,0.222890566,-0.010949433,0.978829968,0.067886624,0.465163877,GDA1/CD39 nucleoside phosphatase family protein
Bradi3g37120,-0.119784691,0.926195049,0.488664539,0.138077794,0.304584138,0.552955688,0.281876872,0.230452929,Pentatricopeptide repeat (PPR) superfamily protein
Bradi3g37130,0.2374713,0.336716036,0.09218522,0.804828583,0.040149441,0.969850831,-0.139096881,0.593697719,ribonuclease 1
Bradi3g37140,0.079594856,0.849370986,0.06495738,0.647378083,0.197503146,0.71000735,-0.099035771,0.468038236,malate dehydrogenase
Bradi3g37150,-1.467862721,0.457489019,-2.094896794,2.58E-05,-2.668778432,1.08E-18,-2.241581349,3.44E-06,glycine-rich protein
Bradi3g37156,-0.106938943,0.899613747,-0.078089003,0.833292906,-0.270410669,0.735947871,0.267972769,0.348955763,NA
Bradi3g37171,0.156460482,0.941511756,-1.440011325,1.46E-08,-1.533371397,3.81E-05,-0.89612321,0.000270578,NA
Bradi3g37180,-0.192464404,0.858076089,-0.273753009,0.597319465,0.089612635,0.94441669,0.742696639,0.232558131,NA
Bradi3g37187,0.113106035,0.943064753,-0.411546843,0.327022069,-0.39250244,0.489317886,0.431708281,0.154576515,RING/U-box superfamily protein
Bradi3g37210,-0.633635435,0.753967278,1.385034876,0.048196943,-0.784880882,0.343257655,-2.693217585,1.55E-10,PEP1 receptor 1
Bradi3g37216,0.135404458,0.962924487,0.810369799,0.044160159,-0.263633802,0.809930795,0.146119812,0.635061626,PEP1 receptor 2
Bradi3g37223,1.007916016,0.028552904,-1.195188521,3.25E-05,-1.211469868,1.58E-11,-1.729629805,6.40E-14,pescadillo-related
Bradi3g37230,-0.164660913,0.888617738,-0.163103793,0.745346165,0.500743718,0.554378746,1.203626956,9.40E-05,glutamine dumper 3
Bradi3g37240,-0.171898637,0.672328578,-0.086269199,0.512991911,-0.380851063,0.194406515,0.038200768,0.762131421,D-3-phosphoglycerate dehydrogenase
Bradi3g37245,NA,NA,0.167568967,NA,NA,NA,-0.789420839,0.166576058,glycerol-3-phosphate acyltransferase 3
Bradi3g37252,0.243185381,0.730977938,-0.236165934,0.421575477,0.090589626,0.871250913,0.015607195,0.946587154,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi3g37260,-0.296191683,0.496744279,-0.089821738,0.723588574,-0.124467436,0.74141145,-0.204892348,0.423986875,NA
Bradi3g37270,-0.239283846,0.527864946,0.162010243,0.376501786,-0.138858515,0.721157844,0.136013704,0.201495842,alpha/beta-Hydrolases superfamily protein
Bradi3g37280,0.037162706,0.940565682,0.0770963,0.817858453,0.26253176,0.138272122,0.204036716,0.10465347,dentin sialophosphoprotein-related
Bradi3g37290,NA,NA,0.183875955,0.859820421,NA,NA,0.323066588,0.439734567,cyclase associated protein 1
Bradi3g37300,-0.736973109,0.740435902,0.093265516,0.926141201,-1.112700563,0.162581463,-2.706472651,6.53E-21,4-coumarate:CoA ligase 2
Bradi3g37317,0.825790747,0.730215849,0.574574179,0.473023599,-0.765966947,0.38098266,-1.562660859,0.004269852,NA
Bradi3g37321,-0.531324459,0.682754617,-0.346007503,0.353849121,-0.669342505,0.068862867,-0.957877462,7.37E-06,NA
Bradi3g37327,-0.123608335,0.810688954,0.064160297,0.775812929,-0.300220277,0.21690403,0.244593864,0.482422776,NAD(P)-linked oxidoreductase superfamily protein
Bradi3g37340,-0.151592685,0.928490639,0.424255384,0.220304853,-0.935293898,0.351009654,-0.807732222,0.084452303,Plant invertase/pectin methylesterase inhibitor superfamily
Bradi3g37350,0.031324136,0.937673386,0.305007951,0.00095958,0.055469718,0.8425212,0.0942747,0.481644529,phosphatidylinositol-4-phosphate 5-kinase family protein
Bradi3g37370,0.034526829,0.937714901,0.506616679,8.89E-05,0.319629417,0.05926333,0.484125975,0.000304442,sec34-like family protein
Bradi3g37385,0.307642825,0.304974469,0.113943541,0.756302288,-0.225304362,0.211272711,0.53089569,0.012521404,ARID/BRIGHT DNA-binding domain-containing protein
Bradi3g37390,-0.21804403,0.943434548,-0.652360904,0.140367279,-0.416689269,0.458479306,0.201367516,0.638050378,Protein of unknown function (DUF581)
Bradi3g37397,-0.925249216,0.000852076,0.126227847,0.441164208,0.288173156,0.489158055,-0.060066976,0.820056277,ARID/BRIGHT DNA-binding domain-containing protein
Bradi3g37403,NA,NA,0.326660121,0.748404601,NA,NA,0.228218806,0.822990713,NA
Bradi3g37450,-0.190679825,0.520850327,0.104469168,0.572123601,-0.297964574,0.535567797,0.595219315,7.02E-11,Protein of unknown function (DUF567)
Bradi3g37457,0.018305959,0.990120886,0.108893485,0.810978323,0.045363946,0.961530028,-0.467103945,0.081310706,Subtilase family protein
Bradi3g37470,0.018521768,0.979522992,0.082181132,0.757916443,-0.043637378,0.936921004,-0.367957035,0.178888216,SAUR-like auxin-responsive protein family 
Bradi3g37475,-0.082472194,0.958444487,0.002332179,0.996086214,-0.378173133,0.510986485,-0.045214675,0.855481024,NA
Bradi3g37480,0.081944888,0.946142584,-0.292238565,0.079964101,0.218202835,0.433164301,0.13562982,0.489224418,Chaperone DnaJ-domain superfamily protein
Bradi3g37486,-0.068513273,0.951765461,0.008796461,0.984844906,0.107767286,0.849078093,-0.160784086,0.672121588,NA
